user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days
327,90271,40225,2591,5876,6317,5712,8914,976,3150,199,0,599,4159,57115.5
328,64064,14453,2526,1691,4425,6852,11213,1282,941,649,179,0,1294,23180.0
329,90091,20814,9855,4420,5350,2250,4903,782,749,199,0,299,867,47123.0
330,60818,20263,3292,5128,2806,6072,5576,1237,3754,199,119,299,2882,27957.0
331,65525,79694,3654,2562,7163,2611,17723,1456,3873,499,0,0,4608,76302.5
332,39830,17735,2187,3546,12448,2790,7109,951,1377,499,119,0,1416,15693.5
333,37429,17830,4758,4899,185,1867,23998,1123,2386,499,119,0,3072,-507.0
334,26893,49893,10720,4058,8070,3769,22677,581,1803,199,179,0,3332,21260.0
335,99909,46673,10625,5011,8334,5253,21319,712,2240,499,119,0,4963,52164.0
336,67333,47066,8431,804,11545,1327,3615,1315,1612,0,0,299,4873,57965.0
337,23436,5373,8037,5408,7050,4816,24441,1019,3996,0,179,299,2582,-28080.5
338,94290,12335,11996,3347,8831,4148,13642,633,2444,499,179,0,358,27564.0
339,96213,25741,10494,2935,11941,6573,14776,946,3856,199,179,0,1500,36420.0
340,25895,12692,6182,3304,2074,4381,14510,617,3218,0,179,599,1938,-3392.0
341,39738,49295,8973,2484,7654,3374,4923,1095,2398,499,179,299,814,47714.5
342,50746,47541,2437,4436,12160,3555,16402,1269,2522,0,0,299,595,40533.0
343,69377,36057,2832,1212,201,5965,9455,742,3701,0,119,0,226,51397.5
344,68404,68983,10988,3395,11284,2130,10604,1248,747,0,119,299,2995,73274.5
345,74045,21583,10751,2181,5710,5336,11152,649,3199,649,119,299,3835,26714.5
346,117888,24765,10953,1833,3165,3482,5773,1385,3448,0,119,299,4912,58056.5
347,59790,61287,7794,3698,11271,4099,13282,1032,3760,499,179,599,3318,55082.0
348,25600,25906,5574,674,12759,3751,24577,1145,2638,0,119,299,2064,-3515.0
349,114660,48525,5785,3705,14594,4320,12776,878,1067,499,119,0,2351,73963.0
350,113179,40230,7220,5685,2102,6483,21287,1107,2369,0,179,299,1537,59296.5
351,60764,21520,9750,1916,9102,6844,3143,1465,2362,0,179,299,1364,29284.0
352,94543,53934,8818,2487,1571,2556,21640,1024,1688,649,179,599,2828,64882.5
353,65714,27566,2684,5353,5125,4543,20083,1012,3095,0,119,299,1084,25878.5
354,76835,75193,6233,2272,11640,6786,15401,1161,1853,499,179,599,266,80187.0
355,93744,32134,2577,4766,6697,6658,3270,616,2627,649,179,599,1270,59447.0
356,76491,12345,10007,1574,5169,5508,11254,1163,1433,649,0,599,34,24329.5
357,38589,43185,2227,5947,2159,1568,4007,1075,1480,0,0,299,4881,44787.0
358,63484,72744,4328,5260,14481,2654,16715,1436,1369,0,119,0,67,71418.5
359,102989,35455,4731,1091,12517,4236,13464,1489,668,199,179,0,188,59475.0
360,56212,30018,11019,3478,14034,6695,13174,1161,3664,0,119,299,4136,17958.0
361,63525,56219,2430,5764,10736,4119,10203,816,3171,199,0,599,4703,56766.0
362,67202,47991,11255,4482,1329,4733,6724,1375,878,499,0,0,682,60534.5
363,52635,75616,3709,2910,3613,4229,14926,511,1732,0,179,299,2954,74102.0
364,83208,11486,7782,5944,8652,1150,10917,589,2432,0,119,0,3138,24131.0
365,53828,40862,3234,1347,8998,3272,23893,887,2425,199,0,299,1331,30316.5
366,38711,60870,10493,993,3699,6379,18739,582,693,199,179,599,3190,45262.5
367,23420,45856,7205,1045,6027,5351,24784,1475,763,649,119,0,852,19110.0
368,116752,33379,3420,5499,2273,3108,23704,1261,1770,649,179,299,3058,53685.0
369,20301,66729,2768,2786,8250,2795,17615,1395,2153,0,179,299,756,46183.0
370,65236,30378,8034,3197,13387,6516,8472,895,1971,499,0,0,3996,31596.0
371,86235,56353,11596,4337,10667,6281,10206,1044,2515,649,119,299,1694,66504.0
372,74240,51996,10635,2040,4823,3427,7716,1160,2263,649,0,0,1307,65558.5
373,85726,16031,5104,1383,9347,4514,5620,1139,1020,649,119,299,2595,37279.0
374,30492,67982,6355,4456,7075,1348,21920,599,1418,199,119,0,1218,48138.0
375,26102,38683,5305,3594,497,3078,8103,956,3026,0,179,599,483,32151.0
376,70336,19618,3538,2865,6959,1396,13160,1498,1800,199,179,0,4683,25888.0
377,105314,8587,3331,5500,13197,3976,8317,1373,3700,499,119,299,3988,29947.0
378,46641,64790,10168,3847,13616,3609,16587,827,3873,199,179,599,3549,46677.5
379,54584,33480,8939,3571,6210,2158,4195,1223,1073,0,0,599,1121,42122.0
380,52745,22527,10261,4175,12517,1145,19788,573,2037,199,119,0,281,11853.5
381,43093,25569,7558,5215,7126,3226,20678,595,1883,499,0,0,629,11269.0
382,86105,13151,7944,1452,12620,1263,23009,591,3390,0,179,0,2466,14929.0
383,71885,73094,9126,3800,3976,6430,10868,829,1880,0,119,599,4318,78757.5
384,56631,61174,2480,4235,6420,5299,5819,1339,3743,0,179,599,4175,64418.5
385,92991,46739,7263,3679,14184,6930,24143,1447,3659,0,0,0,4921,43036.5
386,24014,34954,6094,3463,1607,4101,16696,674,2023,499,119,299,2729,16289.5
387,31093,37303,8167,4527,8912,3106,10564,1236,1395,0,179,599,3464,23056.5
388,38070,36700,4793,3747,14479,4080,6637,814,1606,499,0,0,2381,30248.5
389,55777,69568,4892,4915,1274,1987,4873,1186,1016,499,0,299,2936,80113.5
390,76958,68788,3198,3857,12059,2347,20790,1067,1523,199,179,0,1351,71427.5
391,102074,73045,10011,5471,690,2360,8514,996,1395,199,119,599,2305,100689.0
392,30729,39842,4372,5348,4023,3838,4577,768,3893,0,179,599,3438,32962.0
393,119713,15900,3892,3204,7247,2726,24763,927,964,649,119,0,836,38964.0
394,65017,3881,7790,5975,12344,3289,15568,534,2110,649,0,299,3449,-918.5
395,86320,35037,3883,1537,3437,6785,8311,618,1112,0,0,599,4550,55186.0
396,47751,3630,7467,570,2355,1907,11828,870,3712,499,0,0,2066,2381.0
397,98069,22789,2797,3374,14509,2183,8547,1424,1104,199,179,0,3001,45938.0
398,74748,48151,10209,605,5581,3824,20191,1067,2154,0,179,299,432,51093.5
399,25801,50920,10235,1269,749,2258,21779,1400,1120,0,179,299,4347,27441.0
400,39190,69231,2154,2509,3051,6572,23908,950,3547,499,0,599,4891,47289.0
401,69689,5262,6962,3440,12965,1198,4415,808,3102,199,119,299,3914,14968.0
402,70993,68981,6080,2692,7763,6596,10508,856,2683,649,179,299,3633,74105.0
403,49592,77485,10050,5969,3564,2056,17882,875,2877,649,179,599,2957,65443.5
404,30647,56722,7947,3995,12847,3455,21833,1327,3502,0,179,0,2785,28297.5
405,28716,52818,11617,4811,5758,6208,18406,604,2942,0,0,599,220,30208.0
406,108891,31932,6320,5712,1704,4365,6496,889,655,0,119,599,2160,66409.0
407,107545,8901,3892,4855,11637,2260,14780,675,3610,0,119,299,4655,27213.5
408,109912,10597,11089,1433,6074,4978,10103,605,3853,0,119,299,2244,36543.0
409,90316,65909,5424,1074,12636,6279,15221,1091,3417,649,179,0,3808,73995.5
410,22368,74391,11450,4430,13378,6951,24116,662,3085,0,179,299,779,38350.5
411,97575,10263,4015,4880,2377,3835,10022,1413,3617,199,119,0,2262,33865.0
412,26655,65293,8673,4587,8019,2313,10495,766,3215,499,0,0,4731,47118.5
413,90031,27805,8032,3031,14529,2902,17422,1062,743,649,119,0,1039,37539.5
414,96429,13874,6833,2919,5274,4975,11706,1388,3094,499,179,599,2280,32343.0
415,111083,16079,11894,569,3231,1577,24483,778,949,499,119,299,1803,34055.0
416,107922,51850,11065,4974,14007,5430,10332,802,2825,0,119,299,1388,72308.0
417,75766,74779,2565,1802,6409,2020,22678,1086,1253,499,119,0,3508,77121.0
418,33403,11018,9412,4314,2215,4653,22292,1454,905,199,0,299,2118,-9844.5
419,52097,51500,4018,2849,6288,4844,8416,1452,3318,0,179,0,3783,51401.0
420,98657,14100,4314,754,6329,4573,18251,1360,1569,649,179,299,4055,29081.5
421,30966,59021,6412,2207,885,3293,16772,626,1248,199,119,599,1582,46960.5
422,119157,21800,5883,5287,864,6442,15164,745,3319,649,179,299,4017,47768.5
423,113848,65400,10216,5883,6917,1610,5468,1323,1794,0,0,0,3445,97981.0
424,72921,31437,8739,1333,11686,1328,21812,733,2079,0,119,599,457,30555.5
425,69726,78537,11329,3264,3054,1546,23072,1166,2785,649,0,299,4306,71526.5
426,70300,48675,9902,2971,8977,1338,13887,1084,2535,499,119,599,2818,50690.0
427,42677,21942,3189,4242,8648,4181,5027,1430,1690,649,119,0,3331,20904.5
428,75609,22862,9156,2535,8536,4041,14944,938,1899,199,119,0,676,29757.5
429,116825,13669,9342,2467,553,1806,3315,636,2748,499,0,299,2142,55358.5
430,76661,55772,8884,599,5116,2033,17133,1285,3293,0,179,0,1413,62483.5
431,51024,17916,5157,2352,7683,4273,6989,1055,2779,199,179,299,905,21290.5
432,90313,12878,7520,3683,787,4987,3530,1258,1223,199,179,0,3391,39766.0
433,73006,4985,3741,2855,10011,4333,13594,648,1941,0,179,0,3991,10665.0
434,115285,75648,5688,611,8896,3740,21243,555,1677,499,0,0,2222,97627.0
435,35338,43235,9485,3658,13415,5525,7757,1187,3939,0,179,299,111,31390.5
436,88027,20931,7369,682,14582,6626,10872,855,1224,199,179,299,3379,33308.0
437,112772,2336,7644,4352,4907,5901,18498,756,586,199,119,299,3873,22990.0
438,100135,44933,11089,664,7190,2696,12958,1422,3250,199,0,299,3151,62902.0
439,39508,47536,6023,2637,9144,4650,4067,1312,3367,0,119,0,1944,45254.0
440,23051,71504,2716,2523,814,6708,3727,562,553,649,179,599,2500,67880.0
441,68747,53148,5967,954,9740,3082,19627,1325,2251,199,119,299,412,53418.0
442,107142,18279,9423,2785,8335,2998,3711,1435,1565,199,179,0,4068,48922.5
443,107235,70665,8450,5322,2777,5652,14085,562,3920,499,119,0,2651,91346.0
444,74021,73386,5215,1041,3766,2685,10924,1305,1753,649,0,299,185,88928.0
445,86412,79485,9825,5617,4958,5586,18549,528,1241,499,119,299,1576,86887.0
446,78335,76055,2390,3165,3825,2603,11462,1051,3241,199,119,0,3158,90001.0
447,76179,79273,11891,2949,1216,5349,12989,1158,2983,649,119,299,4077,84386.0
448,52093,68670,5037,5437,14800,5112,5560,1099,3712,499,119,299,50,68185.5
449,89678,78474,2232,4433,9999,1260,24523,1067,3859,0,179,599,1169,82955.0
450,100738,56028,5131,3386,4470,4796,22944,799,2372,499,119,599,4450,65723.5
451,59734,73128,9634,5114,12964,6944,23387,1204,3893,649,0,299,35,56200.0
452,92615,20108,2233,4792,10931,6375,5177,1111,3141,499,119,599,276,43328.0
453,93523,54495,3391,4404,6772,3775,20221,714,2989,649,0,599,2464,64449.5
454,114476,78533,11447,2188,9481,6982,23098,640,2714,649,119,299,888,92315.0
455,37019,58830,2889,5595,7717,6543,6078,1425,2446,499,179,0,403,54937.5
456,103613,76640,9902,2137,8747,1500,12968,1006,3113,499,0,0,4609,95108.5
457,111794,54509,2745,5228,862,2015,24416,1060,1986,0,0,0,2613,74906.0
458,106672,68406,11911,5170,6217,3333,17120,998,572,499,119,0,2488,86630.5
459,93847,41519,2427,4582,10677,3054,21034,1126,1224,649,179,599,3985,49276.5
460,102750,51649,2731,5703,13168,4963,5948,1001,3495,199,179,599,3039,75281.5
461,99634,36524,2799,5634,14561,6318,5520,1240,769,499,0,299,2122,61236.0
462,48251,35885,8507,2390,5938,4674,10269,1263,718,499,119,299,1172,34917.0
463,45945,46369,9025,3705,2355,5055,16336,1086,1046,649,179,0,4609,35366.5
464,110852,32676,11027,977,9157,3706,15430,690,3754,199,179,0,2587,52829.5
465,52217,66093,9624,2866,2395,6781,17020,1210,1601,0,179,299,289,60770.5
466,28308,49764,10326,3026,8667,3099,13710,1174,2855,199,119,299,2228,30775.0
467,25949,52799,7383,866,9530,6338,19746,1150,2288,649,119,0,2313,27450.0
468,71990,74307,8207,2336,524,3565,5256,548,3899,649,0,599,4178,87857.0
469,21150,33923,4538,2215,13736,4017,10352,862,2468,649,119,599,1884,15312.0
470,109480,49574,5718,512,10763,1108,15836,1378,2427,649,179,599,3836,70359.5
471,94740,45391,10232,1035,561,4422,7358,1126,920,199,0,599,1583,72851.0
472,86617,55664,5367,3739,8167,6016,14339,1179,1759,199,119,599,1669,67465.0
473,114841,69384,7008,2817,8113,1065,24681,995,2357,199,179,299,2246,86347.0
474,36896,33027,7229,4542,7416,4081,24245,776,3396,499,179,299,647,9800.0
475,66175,37464,9388,875,11894,5297,17483,546,3433,649,0,0,3154,31559.5
476,27805,36485,4415,2224,4664,6913,20259,1270,3009,499,0,299,265,15678.5
477,25237,21456,9171,756,1205,3948,10129,1425,1084,499,119,299,3488,9491.5
478,40056,76795,4949,2764,12225,1213,23235,715,2062,499,119,299,2917,56401.5
479,65543,37554,6261,949,12039,5422,19021,729,3463,0,0,299,2778,31700.0
480,76556,48922,7145,1393,12393,6169,12344,1138,2585,499,0,0,4956,52128.0
481,23343,15409,5466,3712,2238,2040,10805,822,2289,649,179,299,18,5291.5
482,33500,71327,5088,1684,1160,5618,21306,1329,2973,499,119,299,3601,51176.0
483,73222,38639,3115,3723,12987,1987,11820,920,2392,649,179,0,4466,43918.0
484,49375,65627,6578,5879,5239,4195,14211,724,2981,0,0,299,3094,58060.0
485,29662,21692,4590,1808,12017,6099,18628,1161,3930,199,0,0,3827,-3479.0
486,36964,56200,9372,5205,6974,1503,15940,786,3602,649,0,599,4714,36865.0
487,79638,59415,5573,1416,71,6344,17324,545,704,499,119,599,642,72100.0
488,93666,20074,4978,647,754,1755,20512,1471,3252,649,0,299,1545,35112.0
489,105067,17549,11422,5251,7298,2341,23945,1312,1241,499,0,299,2426,27204.5
490,87215,31963,9313,2614,6600,6963,11955,513,1704,199,119,299,816,47220.5
491,89042,54265,9022,4516,12044,3588,4019,1132,2587,649,0,299,2871,72644.0
492,33284,18061,6975,4440,9096,2381,24408,1407,3388,499,119,599,2137,-9300.0
493,92789,60226,6925,4571,14814,6602,18640,874,3994,649,0,599,2191,63217.5
494,104664,30810,10047,5898,8152,3987,23311,1202,3453,199,119,299,2668,37849.0
495,113468,62006,10090,3295,8243,6548,5841,1486,3728,199,119,0,863,92416.0
496,81389,24800,10051,942,13291,3844,14139,832,667,199,119,0,4299,31175.5
497,29435,77476,7292,3444,2621,6616,8477,1355,1141,649,119,599,3627,66240.0
498,74340,71460,8645,4436,3190,3519,11866,665,1605,649,179,0,3591,80180.0
499,64078,59767,7403,898,3948,6690,20392,1006,3234,499,119,299,3372,53415.5
500,98832,30054,5430,1651,1287,4726,20610,616,2323,199,119,299,1930,46827.0
501,71293,77319,3995,4292,5358,2887,21019,1442,3147,499,119,299,2200,75974.5
502,115981,47397,8030,3495,7518,2323,16568,1135,601,649,119,299,528,74805.5
503,98781,15233,5891,2716,7036,4809,14030,1065,3307,0,0,299,4062,31634.5
504,80403,27068,9145,2207,14590,4747,15002,938,3265,199,0,0,4434,28087.0
505,49124,67727,10498,3831,4780,3131,10529,803,588,499,119,0,3583,65048.0
506,115435,72453,11554,2487,1772,3424,21069,956,2892,199,119,599,1532,93186.0
507,63919,27832,4102,5102,3902,4384,18710,1467,3347,499,179,599,555,25690.5
508,55247,15682,5030,3068,5726,6748,6712,1368,2446,499,119,0,3892,17983.5
509,114758,25383,10524,660,12112,6439,10058,770,3881,0,119,0,2800,50266.5
510,111747,60160,10107,4935,6200,3251,22328,1210,1107,649,119,599,930,76845.0
511,82752,25666,2242,4404,9141,6474,20711,715,2706,199,0,299,2598,28683.5
512,76573,60817,3884,4073,3138,2008,8906,612,3685,649,119,599,4193,73789.0
513,79101,36642,10015,3677,7213,2317,21644,515,3083,499,119,599,792,37330.5
514,46646,43830,11624,2325,14941,4216,20813,715,2710,649,179,0,2469,23065.0
515,43049,12234,8747,4424,13961,5634,12153,926,785,0,0,599,4035,-1122.5
516,99605,59616,10494,2123,2416,1016,16445,634,1364,649,179,599,4175,77349.0
517,118116,11221,6330,1676,10471,5670,18328,542,554,499,119,0,4383,33780.5
518,117379,13410,9863,5418,9617,2802,22346,1263,1075,499,179,299,2894,29694.5
519,88385,63413,5109,4220,7051,3623,21852,783,2580,0,119,299,1769,70202.0
520,60158,3051,4186,5380,1584,6158,17654,1333,1057,199,119,299,3917,-102.0
521,85417,77301,3550,3720,1046,1129,22612,597,1230,0,0,0,3150,87698.0
522,43289,78918,11984,3759,14909,2473,23783,559,1492,199,179,599,4166,53023.0
523,29823,58563,2646,630,13578,1949,18448,729,1300,499,119,299,4358,38321.0
524,80160,46757,8144,4062,6984,4996,6966,1395,695,649,179,599,711,63550.0
525,61975,79475,6656,1999,2165,2068,12108,1142,947,499,0,0,2577,86745.5
526,29540,53257,10904,3288,12215,5311,24665,884,2321,0,119,299,4880,19000.0
527,36364,2307,2537,5376,5719,2623,24401,658,2114,0,0,299,4305,-19415.5
528,24611,58889,8572,4208,7222,3895,24539,1323,3472,649,179,599,4050,24435.0
529,47663,70895,2234,2207,1176,6534,4250,970,591,0,179,299,2164,80198.0
530,71991,37944,11696,2269,6411,3736,7688,1095,1107,499,179,0,3148,48167.5
531,77679,40134,8539,1818,8074,6098,23457,707,1751,649,119,599,4410,35017.0
532,50977,29323,3374,3879,10352,3312,6787,673,785,199,119,599,1946,33245.0
533,114704,73762,3909,3273,14501,2946,12131,1299,3421,0,119,299,1572,99958.5
534,69115,27954,11107,3490,9223,6559,13470,580,3806,199,0,299,4356,24612.0
535,111007,57021,9218,3544,3288,1616,8658,517,601,649,179,299,3645,89143.5
536,108223,72427,2080,875,12718,2869,12193,1207,639,0,179,299,199,102551.5
537,80890,6992,4083,3536,1315,1300,23156,790,1334,649,179,599,2377,13236.0
538,86387,3961,3690,1160,892,1984,5212,859,2178,0,0,599,4068,30375.5
539,38071,14497,2756,1903,5169,6290,9867,1367,2813,0,119,299,89,10919.5
540,79275,34551,4670,1240,8298,4691,9963,778,3913,0,0,599,590,48896.0
541,92369,78384,5751,803,3080,5501,14329,1474,3120,649,179,0,91,97159.0
542,31938,57755,10659,1585,8936,4426,6991,896,1034,649,179,599,3657,46916.0
543,55195,15255,7261,5381,13767,1160,12295,1473,3070,499,0,0,2103,9628.0
544,111680,6567,8852,3679,6466,6914,21571,1265,515,499,119,0,3815,21667.5
545,24000,50847,3494,1710,14644,6671,17735,641,1060,649,119,0,1965,27418.5
546,90588,50003,7740,3534,8813,1025,17243,1176,3425,649,179,299,4156,57614.0
547,113610,22389,11211,728,5090,1082,15417,1016,2883,0,0,599,2164,48059.5
548,117856,46523,10055,3619,4240,1172,6032,750,1409,499,119,0,589,86510.0
549,58304,63576,2901,2354,9012,1998,14005,1161,1913,499,0,299,4331,62387.5
550,89449,45919,2672,767,411,6804,6903,1039,2717,649,179,599,2080,71150.5
551,102986,5358,10630,3274,8305,4141,15251,736,1412,499,179,599,3638,21362.0
552,109643,78524,2444,3349,14910,3882,6670,631,618,649,179,299,3314,108693.0
553,40764,7698,11157,4849,2446,5101,24278,805,3613,499,179,599,785,-14454.5
554,106027,68809,10655,5465,3346,3843,24902,857,3560,199,119,299,4116,76116.0
555,58494,57805,4198,2634,12411,5620,21720,784,2557,199,179,299,1888,46994.5
556,23373,33349,4287,5800,85,3110,6323,792,2977,499,119,299,4045,23340.5
557,32161,78777,6008,5644,7749,4084,10120,662,1991,649,119,599,3784,65191.0
558,117532,52248,11104,3959,4142,3045,10859,1415,2596,199,0,299,1177,83344.0
559,112658,77033,2496,2769,14187,1760,3099,918,2754,0,179,299,1277,114230.0
560,47350,46041,3463,1489,7087,1204,6656,1238,1013,649,119,599,2965,49855.5
561,113008,33954,8828,4992,7368,5992,15709,967,2507,199,0,0,301,57185.0
562,114297,10002,6253,1437,9764,6884,9786,1141,1733,0,0,299,2344,39678.5
563,45351,71783,2493,939,5834,6284,3693,1383,1662,199,179,299,4868,74400.5
564,108668,21738,7065,2858,10197,4102,24185,1069,536,199,179,0,3215,34578.0
565,35305,12703,7430,2507,12271,3035,11209,1006,2765,0,0,599,3315,-1160.0
566,95353,51422,3426,3845,803,2552,6709,1157,1979,0,119,599,4514,78708.5
567,96797,63899,11884,4630,14724,5972,22154,977,2035,499,179,599,61,67188.5
568,85953,14392,3793,5316,6719,1824,20414,861,3849,199,0,299,857,22063.5
569,77458,46724,4723,4243,11526,3956,23859,811,2727,0,0,0,537,45295.0
570,40358,34299,2658,1018,6085,4748,17843,1133,2040,499,119,599,1340,23650.5
571,23267,17641,6761,768,14967,3445,7209,1203,629,0,119,0,4791,2353.0
572,102745,8305,9630,5233,11541,6578,17846,744,3158,499,0,599,817,19523.5
573,109588,20782,10741,5944,9261,6912,21003,976,2271,499,119,299,3107,30873.0
574,58513,79963,10834,5975,13479,6197,13088,1114,3206,0,179,599,974,71817.0
575,46092,22566,6350,4685,10861,4896,21900,1390,858,0,0,0,4637,3431.0
576,31338,69766,2207,5661,12333,1838,15380,935,3174,199,119,0,3652,50956.5
577,20412,8511,6190,1888,10963,5695,12707,749,3575,199,119,0,3303,-14303.0
578,27543,28177,3883,2194,12827,4683,20509,521,2122,499,119,299,1711,4375.0
579,53496,6765,4886,3773,4182,2961,9906,976,2081,0,119,599,789,11142.0
580,80692,22354,2477,1889,9600,1937,18895,1071,3654,199,0,299,2080,28550.5
581,109084,25929,10953,4365,11932,3931,24988,1249,1677,499,119,299,580,35469.5
582,112920,30820,10381,3529,264,1424,22420,1405,1005,199,179,0,2041,52232.0
583,64425,31523,8854,2835,12040,4310,21910,1351,2032,499,179,0,351,23394.0
584,58756,73088,2755,4174,3093,4051,18212,1010,1317,199,0,299,2302,72090.5
585,38888,68163,11638,5076,4798,3905,17323,1395,1293,0,0,299,1073,53515.5
586,55735,79525,6931,1000,9665,3137,3166,835,1338,649,179,599,2031,88229.0
587,67295,15780,11855,2161,8143,5046,23573,1145,1122,649,179,0,4368,4789.0
588,103042,8589,7724,2599,14567,4210,10348,1348,3176,499,0,0,1882,28307.0
589,105999,36812,6150,602,12473,6092,3575,1273,596,649,179,0,4345,66536.0
590,37955,47939,6060,3246,325,3694,10171,841,2463,649,179,599,1260,44092.0
591,57841,53493,6765,3776,1206,4595,18748,837,1805,499,0,599,231,51523.5
592,90640,42953,5612,3585,12684,2267,6343,979,2224,649,0,0,956,65048.0
593,85510,67785,8553,4037,9696,4576,21202,1423,3366,199,119,0,4729,66071.0
594,54911,21309,9378,1827,13714,1421,12347,541,1098,199,119,299,4337,16654.5
595,79031,56195,3689,2974,11726,6301,12727,573,3481,199,179,299,2181,63726.5
596,108726,27901,3316,2179,1440,4266,13925,1308,928,0,0,599,1094,58809.5
597,27357,25576,9130,4246,5184,2657,10979,1330,2066,199,119,0,3929,10024.0
598,52479,33508,5186,3062,9147,3100,12154,521,3697,649,179,299,3536,28465.0
599,81476,76711,7789,4663,8746,6109,24555,719,1824,649,179,299,3492,72078.5
600,64811,27464,3145,3817,5136,4939,8409,578,3090,199,179,0,3381,35515.0
601,56208,62281,6394,2936,11446,1684,7541,734,2914,0,179,0,1302,66485.0
