user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days,last_month_dining,last_month_shopping
265,84508,5585,9409,7937,13284,9702,35000,800,2326,499,119,0,3338,-56663.0,7825.84,11983.69
266,45103,120223,10157,7163,10634,6692,35000,800,1618,0,0,299,1837,63346.0,12577.05,11755.55
267,50894,17353,8495,1216,13580,5869,35000,800,1773,649,179,599,1255,-37482.0,7164.71,9824.35
268,128583,10047,11632,4600,22497,7496,0,800,2198,199,119,599,1910,-18890.5,14542.78,26703.66
269,130360,21607,5011,3425,6593,7274,35000,800,1417,0,119,0,2208,-29088.5,5980.47,7660.09
270,41112,112671,12598,1806,14785,7876,12000,800,2294,0,179,299,1979,76587.5,12037.61,17077.15
271,69388,85561,4805,1738,4089,4529,0,800,3604,0,0,0,4612,68964.5,4452.93,4692.72
272,116418,83851,4364,4637,5779,9843,12000,800,1505,199,0,299,1902,54834.5,3677.48,7459.82
273,105537,71247,6727,6864,11951,3628,0,800,3731,199,179,299,3937,47517.0,6900.44,13598.64
274,27506,172987,11045,7393,21808,6848,12000,800,2232,0,0,599,2727,131082.0,8649.59,17679.23
275,27889,106166,14779,5396,17149,2071,8000,800,2039,199,119,599,2724,71988.5,18712.16,18560.46
276,20579,44368,11508,1940,7322,7404,25000,800,1751,199,179,299,1082,971.0,9689.65,5818.01
277,81882,122398,11628,2562,14375,3409,12000,800,2114,0,119,0,3497,87881.0,9032.49,13833.67
278,126781,15648,3474,7952,7265,9578,0,800,1442,199,0,299,2333,-3559.5,2871.84,6670.94
279,100402,154176,12259,7928,23671,6642,25000,800,3348,649,119,0,2478,96532.0,15312.1,25114.41
280,128180,81698,10913,2771,1120,3971,12000,800,2022,499,119,299,56,56515.5,12114.96,1062.87
281,121925,15143,3679,7269,15026,4923,8000,800,2849,0,0,299,2465,-14718.5,3189.28,18939.88
282,102285,65745,14779,7756,2350,3758,0,800,1639,499,179,0,4201,44105.5,14901.03,2902.82
283,70446,165735,11913,5588,18905,4468,25000,800,3530,199,179,599,18,114973.0,8616.88,20019.76
284,76366,9700,12961,5776,24043,5333,35000,800,2256,649,179,0,152,-53392.5,11469.84,29903.22
285,63346,45061,12459,2716,9697,4450,35000,800,944,499,0,0,2516,-9359.0,10475.63,9897.26
286,107022,188520,4164,7131,3164,6666,25000,800,1926,199,0,299,1293,148440.5,4437.13,3793.9
287,86942,171860,11142,6128,21106,5237,12000,800,1081,649,0,299,1388,133836.5,7824.77,25719.37
288,113269,181907,6747,1139,11411,8615,8000,800,2978,199,179,299,3649,151847.0,6236.97,14684.26
289,131793,175849,9381,3180,21114,5279,12000,800,1863,199,119,0,3070,138321.0,6631.62,14975.5
290,126218,93843,9461,3158,21357,8083,12000,800,3506,0,179,0,1915,54413.5,10895.54,26726.05
291,48631,79391,14932,2930,4864,7965,35000,800,1438,499,119,299,4291,21599.5,10570.19,4434.44
292,149121,168985,12080,2711,10597,2935,25000,800,1844,649,119,599,4828,120984.5,11538.17,13324.69
293,149588,112358,4604,3316,9196,3886,25000,800,3649,499,119,299,1645,69846.0,3892.42,9518.78
294,126325,18224,4240,5957,4290,2166,8000,800,2384,649,179,599,1106,-3819.5,3046.69,5032.17
295,139103,133536,11060,4873,3573,9040,12000,800,1409,0,119,0,2911,102024.0,13586.13,2723.23
296,49768,141240,12235,3931,1497,7799,8000,800,2582,199,0,299,4300,112329.0,9042.25,1513.09
297,42399,107870,13986,6002,14008,3117,25000,800,1662,649,179,0,132,60891.5,13074.91,14405.66
298,40282,60808,4250,6237,13025,9474,0,800,1770,649,119,299,3357,37321.0,5012.71,10006.83
299,120113,15200,5074,3274,12162,3894,12000,800,3648,0,119,599,3834,-18002.0,3797.12,11267.53
300,149282,18728,7215,6572,19470,2695,35000,800,1014,199,179,599,3045,-40084.0,7257.51,25158.55
301,133231,108465,13880,5991,9811,4282,0,800,3983,199,119,599,2130,83653.0,16392.17,8446.32
302,68481,96457,3281,3542,2563,8265,35000,800,2654,199,179,299,1614,46886.5,4086.6,1879.15
303,130834,22202,7644,5044,2643,8446,12000,800,1718,199,0,299,4746,-9448.5,6419.02,2092.05
304,121401,98247,11723,1254,2748,9836,35000,800,2111,649,119,599,4600,41588.5,9822.16,2748.33
305,51890,9267,7553,7391,6924,3580,0,800,968,499,179,0,2226,-8129.0,7956.65,5542.83
306,52270,167927,8443,5280,11210,6094,8000,800,3368,199,119,299,689,138939.5,9097.24,7912.47
307,41944,21031,12875,6634,20307,6220,35000,800,3409,0,119,599,4730,-46644.0,10092.9,17022.71
308,136524,135338,8851,3940,17989,4382,12000,800,1127,199,179,0,421,103031.0,11211.91,21617.84
309,88059,100704,11351,4920,1048,4268,0,800,3898,499,119,299,1755,82540.5,13822.04,1026.27
310,75171,83967,14132,2315,20994,6475,8000,800,3122,199,179,0,884,48825.0,14588.67,23740.97
311,113402,174540,14341,3279,12948,8978,35000,800,1453,0,0,0,1659,115855.0,10521.61,14191.06
312,40887,24721,6843,2072,12359,6890,0,800,2536,499,179,599,1698,4328.0,5044.64,14099.89
313,140030,74086,10706,5845,17140,4023,0,800,2391,199,0,0,3338,48501.0,12162.32,21184.66
314,81492,144038,5044,7821,11166,6330,0,800,1142,499,0,299,3215,122902.5,5954.95,14111.0
315,46562,175865,13912,3202,3882,3433,8000,800,1704,499,119,299,491,151738.5,16945.67,4480.3
316,47055,127491,3953,5487,24189,3958,35000,800,854,499,179,599,2852,67914.5,3748.8,30038.42
317,109068,153102,9958,3977,9427,6274,25000,800,3171,499,0,0,414,108400.0,9611.67,9394.83
318,138661,165287,7900,4081,13450,8612,35000,800,1031,0,119,599,775,109941.5,6510.58,9637.97
319,146941,131560,9237,3431,12260,9936,0,800,1985,199,119,0,4160,106865.0,9804.21,13440.74
320,40915,126679,14637,3314,17360,3551,35000,800,3614,649,119,299,754,66013.0,17287.43,15238.04
321,149062,18097,13298,7206,9004,7451,0,800,2799,199,119,599,1175,-6073.5,16089.03,8064.48
322,142718,182092,13053,7514,12904,2343,12000,800,3628,499,179,599,2276,144204.0,10454.55,16535.98
323,111879,82037,12160,1881,10016,8082,35000,800,3913,499,0,0,4595,21160.5,14444.84,8117.6
324,109620,57854,12510,1439,21255,4275,35000,800,2826,0,119,299,3060,-3989.5,10513.72,26342.3
325,48607,189164,13269,4241,7382,4306,8000,800,2084,649,119,599,1076,161238.0,14109.24,8640.34
326,126005,27739,11237,5515,1851,8501,25000,800,962,499,179,599,4156,-18008.0,11364.82,2228.81
327,97197,144481,3924,6078,3923,7711,35000,800,2910,649,0,0,4665,89639.0,3602.07,3642.51
328,97731,44707,4373,2208,5289,7660,25000,800,1446,199,0,0,2647,4850.0,4314.87,6722.75
329,21630,188019,11381,4292,5100,9337,8000,800,1317,199,179,0,1935,160534.0,12701.15,5573.22
330,71142,199375,3270,6967,5691,9252,0,800,3038,499,0,599,3986,177863.0,3847.02,5046.32
331,112743,87469,9233,2247,5638,3983,8000,800,1034,499,0,599,1384,64602.5,11908.31,5477.65
332,50104,188226,10370,4138,1993,2264,0,800,2815,0,179,299,4608,170142.5,10651.8,2081.2
333,91010,129600,6612,7936,12941,2929,0,800,3219,499,179,599,2102,106993.0,6784.13,13889.82
334,79283,91908,10615,1629,1739,7691,0,800,2933,649,0,0,1330,75359.0,11514.93,1320.31
335,117274,48119,5015,1175,11791,8456,12000,800,3314,199,179,299,4397,13712.5,3695.61,10774.09
336,62302,44197,11822,2453,15845,7325,12000,800,849,0,119,299,403,11004.5,8740.71,19822.44
337,33294,194299,13645,1029,15435,5528,8000,800,1901,649,0,0,1988,163142.5,12398.94,14385.9
338,30533,167513,12357,7660,21702,2582,35000,800,2339,499,179,299,14,106232.5,9856.86,19149.7
339,60273,22538,14162,1835,24929,5894,12000,800,938,0,119,0,2407,-17136.0,15553.63,31461.67
340,95096,146918,9998,3211,18986,2566,12000,800,1546,499,119,0,3808,110765.5,10646.43,24301.8
341,88801,150739,8312,1674,8458,5157,25000,800,2040,649,0,599,4680,105170.5,9525.52,10829.28
342,105946,160053,8556,7848,24987,4939,0,800,3590,649,179,599,618,130453.0,8270.05,18355.5
343,133569,67141,5436,7795,2444,6554,0,800,1192,649,179,0,733,52473.5,6713.46,3142.9
344,122472,91463,2487,6156,24438,9029,12000,800,1238,199,119,0,1204,54848.0,1995.25,30140.78
345,83552,145567,10072,4214,23742,2495,0,800,2277,499,0,599,4475,116655.5,9283.01,28581.63
346,108189,116535,6346,7775,15409,3201,12000,800,1536,0,179,299,1040,84315.5,6757.86,15428.19
347,120589,149127,9325,2642,6218,8177,8000,800,2422,199,0,599,3692,120234.0,11637.5,5265.65
348,96379,60446,12310,4639,1706,3231,0,800,1443,499,179,599,87,45896.0,13436.08,2130.16
349,130764,56218,4629,5264,24935,7890,8000,800,2903,649,119,599,847,20942.0,5310.36,23093.69
350,38960,111099,10324,7167,14829,7051,35000,800,3824,0,179,299,3172,48139.5,8699.05,16957.61
351,107161,166220,14445,7047,24238,3395,35000,800,1844,199,0,299,1890,101625.5,13956.25,18958.85
352,133533,63017,11212,6580,3950,5267,25000,800,3519,499,0,599,152,18943.5,13385.94,4700.96
353,143209,90026,5654,1622,15344,7006,25000,800,2726,0,179,599,1825,44084.0,5414.75,14551.35
354,123402,54664,2455,3924,9876,9697,12000,800,2997,499,179,0,802,24411.0,2184.43,7633.01
355,84013,113681,4260,6264,12155,2307,12000,800,2669,199,179,599,625,84117.0,3207.33,9105.72
356,43151,194955,2254,2964,7397,5583,35000,800,2611,499,119,0,1556,145271.0,2922.53,8683.83
357,109705,177746,5308,3877,5487,5652,12000,800,3977,649,179,0,3790,146189.0,6078.21,3977.42
358,94226,81642,6752,7544,12560,5369,35000,800,1109,199,0,599,673,27149.5,6842.26,10678.35
359,128924,24443,3329,3621,17104,3919,0,800,1973,649,119,0,180,6735.5,3685.38,15638.1
360,68969,191647,14256,4782,15318,3212,8000,800,3944,0,179,599,3002,156339.0,18444.06,17862.23
361,90396,88154,6402,1125,22464,6651,8000,800,2127,0,0,0,1480,57426.0,7042.61,17703.9
362,34592,115972,7888,3735,1337,4534,0,800,3100,499,179,299,2514,99834.0,8906.18,1080.88
363,106381,166637,4962,3141,24936,2445,35000,800,3025,499,0,599,2039,106933.0,4012.79,32187.05
364,89471,188747,14412,4597,10522,3061,8000,800,1893,199,179,0,376,161004.0,16537.76,10437.56
365,30704,37106,10876,5746,9733,8852,12000,800,1217,649,0,299,2121,2416.5,12444.55,11177.09
366,76162,76872,11064,1900,1754,9670,25000,800,2713,0,179,299,3295,32392.0,8250.75,1952.05
367,23501,124093,11165,1881,2303,2805,12000,800,1124,649,179,599,2455,97210.0,10648.36,2197.75
368,59846,84029,7873,2464,10512,5036,8000,800,2582,199,119,599,4183,54604.5,6692.0,7728.29
369,89069,193793,4266,7615,20838,8396,25000,800,1309,199,119,0,4029,141779.5,5528.81,16286.0
370,117646,180272,11070,1412,6926,6989,0,800,1748,649,0,299,1957,161620.5,10468.17,6495.34
371,115486,117413,10624,3161,12672,6618,12000,800,1731,199,0,599,2964,82582.5,11421.63,15861.01
372,105425,161717,5633,4794,2477,7408,0,800,2548,649,119,599,3183,143663.0,4619.69,2339.03
373,89795,16720,9053,7010,7691,7849,12000,800,1006,0,119,599,2221,-15826.5,11333.68,5386.25
374,74476,181728,10206,2583,11245,5113,25000,800,3528,199,179,299,4564,132585.5,10842.84,10906.89
375,51138,32500,3874,2135,2341,9995,8000,800,3663,499,0,599,180,9586.5,4005.59,2974.81
376,108834,125086,7375,2877,9749,3974,35000,800,2134,199,0,0,4971,69994.5,6953.39,8679.18
377,97135,38190,13207,1191,9162,9055,0,800,3829,649,119,599,3540,12346.5,10304.84,7229.08
378,75931,36316,3722,7331,15044,2289,35000,800,2333,499,119,0,2552,-19180.0,4029.81,17829.0
379,131686,131533,14108,6216,11008,2801,12000,800,2743,649,0,599,3185,94490.5,15578.31,10173.25
380,109961,13790,3257,6533,19797,2884,12000,800,3487,0,119,299,3668,-22818.5,3720.77,14209.7
381,81574,171267,10502,4106,3730,3070,0,800,2143,0,0,299,1582,155739.0,11094.79,3297.32
382,143991,85448,14796,3939,8039,6056,35000,800,3408,199,179,599,1783,27065.0,12550.03,9508.27
383,82099,163752,3549,3262,10893,8468,8000,800,3435,199,0,599,2467,135166.0,4058.25,11360.15
384,20496,138150,11743,1236,1057,7296,25000,800,1256,0,119,299,1245,98765.0,10425.56,1151.33
385,140099,46975,2564,7465,23938,5400,8000,800,2950,199,179,0,192,14971.5,1866.99,28480.12
386,96387,131873,14402,3670,23904,5319,25000,800,3698,199,119,599,2084,75726.5,15688.51,27192.04
387,63615,58086,6954,5293,23238,8617,8000,800,2085,649,119,0,230,24152.0,8188.41,29875.26
388,45946,141982,13820,3071,4019,7231,25000,800,3377,199,0,299,4064,94172.5,14849.86,3740.21
389,103578,109545,12084,1446,4813,2068,8000,800,2738,199,0,299,1815,85488.5,8904.66,5555.94
390,75148,15620,6450,4345,1049,6794,0,800,3921,199,179,0,400,802.0,5036.77,1078.08
391,130268,147116,12588,2967,12989,5736,0,800,3923,0,179,0,1934,123140.0,13593.39,9937.13
392,44608,108598,14661,1096,3222,7046,25000,800,3174,649,179,599,2872,62312.5,12228.68,3418.18
393,63999,93901,3157,6888,11535,2376,12000,800,2947,0,119,299,847,64911.0,3310.55,14949.71
394,55173,73190,2545,7601,14336,8540,35000,800,2556,199,119,599,2516,14890.0,2970.39,18448.95
395,107698,198282,7171,4535,1507,5739,8000,800,2238,499,119,0,4740,172410.0,6669.53,1406.84
396,98591,182474,10107,7123,15727,8936,25000,800,2734,499,179,299,560,131456.5,10309.73,20045.5
397,49172,196768,14331,7361,2390,4356,25000,800,2683,499,119,0,4069,149379.0,14328.42,2157.66
398,114440,146412,3266,3910,6358,5768,8000,800,3963,199,0,299,3840,119660.0,4230.88,5293.75
399,41337,17419,14611,4824,8349,7220,8000,800,3786,0,119,599,2912,-16299.0,13136.52,7040.29
400,61915,5820,10067,3754,11553,5654,25000,800,1368,499,0,0,892,-38253.0,9316.07,12221.23
401,50887,56810,2038,4894,11379,6366,8000,800,973,649,0,0,4410,29639.5,1983.87,10451.02
402,76183,182162,4881,1442,2770,4189,35000,800,1135,0,0,0,216,138370.0,4121.1,2452.57
403,37569,107176,10055,1894,19706,8316,35000,800,936,499,119,299,1124,48413.5,9714.14,14513.08
404,137102,148518,2647,5199,7026,8563,25000,800,3046,0,179,599,3680,103496.5,2309.28,6210.73
405,30334,154625,2416,2176,23914,8199,12000,800,3100,649,179,0,1294,118250.5,3106.32,18660.47
406,133571,11804,6898,1346,3972,2063,35000,800,1618,199,179,599,1699,-35429.5,8792.82,4182.1
407,33327,87851,9411,7227,24875,9633,35000,800,3159,199,0,299,2144,20677.0,10118.42,27249.33
408,74770,11883,12174,1286,14250,3209,35000,800,3205,499,119,599,4913,-48711.5,15514.75,10940.82
409,57543,183164,11880,5086,24535,2170,12000,800,3276,199,119,599,4938,139397.5,11972.41,26105.09
410,48487,83059,4718,5591,13785,2156,8000,800,2862,649,179,599,1130,55715.0,5662.54,17566.77
411,91579,167404,8427,2548,8914,7357,8000,800,3296,0,119,599,3100,137867.0,10887.82,10377.97
412,96719,36599,9210,6053,21400,9019,12000,800,1075,649,179,299,3102,-4346.0,9611.88,24259.85
413,80049,126043,2769,3470,6506,4950,8000,800,2529,649,119,599,1462,103037.5,3449.73,4948.35
414,121746,135466,14302,6182,11663,6092,25000,800,3379,649,119,299,184,85916.5,18566.85,14633.12
415,110077,171333,12233,3216,13154,6021,25000,800,2963,499,119,599,1432,122609.0,9329.08,16059.22
416,52046,22324,14419,6700,13948,5256,12000,800,3257,649,119,599,3808,-19069.5,15484.26,10226.01
417,105807,178334,9037,7678,17020,6722,12000,800,1807,499,119,599,3602,138679.5,9274.78,18808.54
418,59608,128959,3989,6072,17645,9131,35000,800,1776,0,179,299,1921,70565.5,4354.81,17577.83
419,116455,71954,3845,5887,20880,5808,0,800,1311,199,119,599,4507,46209.0,3633.54,23225.47
420,53993,140835,11153,1297,16992,3941,35000,800,3261,649,0,599,3708,80126.5,13284.97,15434.78
421,118536,31862,14619,7182,20025,6709,0,800,2139,0,179,0,2785,1691.5,16779.77,17830.93
422,21690,24883,14828,7670,17199,9675,25000,800,3354,199,0,299,553,-30008.0,14349.09,12596.61
423,51083,29996,10308,3223,14365,9282,0,800,2433,0,119,299,2926,4830.0,11230.97,11427.59
424,80173,106131,10958,7721,5738,6600,12000,800,1532,499,0,299,733,74759.5,13975.52,4076.15
425,63430,31313,5006,5033,10093,8944,25000,800,3796,0,119,299,918,-14157.0,4967.49,13021.52
426,31864,33589,13902,4732,22001,3710,25000,800,2601,199,119,599,2473,-20374.5,12583.34,16718.33
427,139595,65309,14785,4325,6254,4657,35000,800,952,199,119,0,719,12509.5,13904.61,4429.64
428,77586,13566,12155,2609,16990,7014,12000,800,2070,199,119,599,3876,-25481.0,13783.17,13062.46
429,33106,63649,14598,7003,15893,5486,12000,800,2821,649,0,299,1672,23918.0,12334.74,14518.91
430,116163,199512,2995,2246,2517,3917,12000,800,2892,0,0,599,1244,176139.5,3016.04,2108.26
431,78959,112683,2105,2541,5743,7582,8000,800,1957,499,179,299,3344,88619.5,1628.71,6097.03
432,80214,117768,8768,1713,23122,5512,25000,800,1329,0,179,599,1290,69013.5,8425.78,27104.1
433,80982,26188,2138,2867,22236,2257,25000,800,1774,649,0,299,2075,-19158.0,2669.98,22776.93
434,106165,139461,13713,2968,22242,9241,0,800,1346,499,119,299,138,112178.0,10939.94,15671.14
435,91812,164742,11078,1850,12823,4534,12000,800,3924,0,0,299,4405,128171.5,12496.86,11194.55
436,56288,44504,7723,7360,15044,2959,35000,800,1401,649,179,0,1228,-11296.0,9099.05,17715.88
437,117311,152156,13644,7142,11199,4518,8000,800,3214,199,119,0,4016,117556.5,10622.33,11145.06
438,82266,142187,6572,1706,7650,6615,8000,800,2271,199,179,599,1773,117094.5,6518.78,6092.44
439,72196,136932,9945,1506,10160,7519,0,800,2323,649,119,0,3773,114703.0,12815.45,7374.99
440,41849,73088,12741,2636,5662,8289,35000,800,1350,499,119,299,4544,15813.0,15969.66,6499.8
441,38547,143148,7441,2581,9422,8244,35000,800,1078,649,0,0,1042,90735.0,8134.17,7503.03
442,72637,85523,13647,2585,7431,4992,25000,800,2175,649,0,299,634,41638.5,15286.16,9656.18
443,109052,167064,4897,1055,1592,9370,25000,800,1862,0,119,299,4195,126332.0,4470.14,1820.36
444,84953,79246,14125,4121,18437,9876,25000,800,1593,499,119,299,2378,25278.5,14107.34,17140.66
445,68541,127555,4235,5017,22474,2305,35000,800,2621,0,179,0,3954,67985.5,3140.6,26956.85
446,116291,113339,10602,4678,18146,3874,25000,800,2323,499,179,0,4799,61089.0,8786.67,21052.08
447,93811,139405,5725,7515,10163,7030,35000,800,2699,499,179,0,2759,82252.5,6460.33,8646.98
448,129023,135753,5959,6472,10508,7405,12000,800,1880,499,179,299,1589,103335.0,7089.85,11548.68
449,50517,52766,7566,5550,16683,2819,8000,800,3483,0,119,0,3231,20824.0,5928.5,21018.45
450,135720,143822,4459,3233,13101,7397,8000,800,2603,649,0,0,2881,114794.0,3646.56,13233.09
451,30441,72867,5005,3788,24801,3002,25000,800,2169,0,179,299,2644,23478.0,4803.03,17698.46
452,53774,108526,13767,3036,22849,4008,12000,800,2288,499,179,0,4903,66027.0,12117.19,23053.12
453,76770,133437,9879,2540,1797,7299,0,800,2227,0,179,599,657,118217.5,10725.2,1713.3
454,128975,92078,11722,2732,1299,9073,35000,800,1083,199,119,599,3218,38647.0,14285.15,1035.48
455,56259,120848,8844,4614,16405,3210,35000,800,1542,499,179,299,333,65659.5,10062.89,13350.21
456,123774,61397,6925,6930,19935,3595,12000,800,3326,499,119,0,353,25607.5,5419.49,25505.43
457,61647,102949,3742,7492,7632,6914,35000,800,3063,649,179,0,1906,48462.0,3935.77,6991.8
458,81010,175544,11569,3193,20451,8918,35000,800,2349,199,119,299,1759,112953.5,12583.16,23706.49
459,39578,158183,8270,3763,1072,6847,25000,800,1753,199,0,599,2834,117022.0,9267.68,1308.91
460,135485,197200,7478,3116,6554,3430,35000,800,2186,0,179,599,1754,146393.0,6463.94,7308.87
461,90634,21614,7958,3356,6534,3358,8000,800,3965,0,0,0,2113,-3867.0,7579.93,7215.78
462,77689,138222,3553,6329,14584,8400,25000,800,2615,499,179,0,705,91991.0,3550.09,13440.57
463,81501,161563,7485,6882,17975,6557,35000,800,872,649,119,599,1462,102612.5,5914.14,14578.46
464,54140,151528,8850,6074,6698,9948,35000,800,2773,649,179,0,994,95348.0,7157.2,5422.79
465,55289,138853,6899,4420,9405,5447,25000,800,3307,499,0,599,3950,91612.5,6139.27,11704.05
466,126722,142601,8929,6275,17777,2494,35000,800,3155,0,0,0,4808,81100.5,7222.01,19777.97
467,116259,48178,9335,3726,7343,2899,8000,800,1266,199,0,0,172,26089.5,7017.37,9487.44
468,21081,161763,11127,1066,7469,7872,0,800,1557,199,179,299,705,144257.0,10566.46,5659.12
469,143197,87149,13654,5904,8667,4624,12000,800,2314,649,179,299,4737,49746.5,12191.92,8618.38
470,96885,15393,12249,1261,10931,6735,12000,800,2438,0,0,0,263,-15696.0,14909.35,9287.42
471,25979,102740,13041,5249,11344,6655,12000,800,2332,499,0,599,159,68206.5,11872.3,10505.39
472,22154,150586,10822,2443,11264,2721,12000,800,2305,0,119,599,213,120925.0,11099.94,10711.62
473,99757,135665,10637,3143,6888,4099,0,800,2191,649,179,599,1463,117400.5,7666.26,7926.19
474,92810,133772,5862,6704,14305,5474,35000,800,3576,199,179,599,1915,75331.5,5995.43,14225.04
475,90518,121273,11260,1749,12061,4124,25000,800,3687,499,0,299,3247,73144.0,14001.16,13594.3
476,90146,66384,13419,7233,23468,3293,25000,800,3380,499,0,599,640,11759.5,9533.66,22045.25
477,38222,146045,5780,1343,12987,3381,35000,800,3272,649,179,299,1828,92272.5,4363.56,11303.2
478,45891,31822,11546,4534,13129,9085,12000,800,3274,649,119,299,1959,-6425.0,13299.16,16199.21
479,148086,152741,7350,6404,22777,2464,25000,800,1904,499,0,0,107,104933.5,9040.25,21361.87
480,124209,49120,13306,6750,21072,4334,25000,800,3069,199,119,599,93,-3490.0,12396.59,16430.88
481,81491,18778,8715,5309,12147,9799,25000,800,3813,199,0,0,1047,-30066.0,6339.22,9240.11
482,59168,113501,3350,5786,17420,3329,25000,800,1246,499,179,299,855,69680.5,3503.52,14607.76
483,105883,104725,14741,2172,2725,9666,8000,800,3896,499,179,299,2036,74364.0,14646.71,2772.22
484,44969,94808,9720,2327,8586,3226,0,800,3276,499,179,299,1993,75832.5,8616.07,10666.37
485,51873,177651,10643,3673,5196,3555,25000,800,3808,649,179,599,2014,133068.5,10490.04,5982.15
486,130856,149034,3681,3828,4027,3581,35000,800,2934,649,179,599,489,100825.5,4367.06,4275.24
